,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
547,6436386,16907351,Entire home/apt,,SOMERSET,0,,1,1.0,1.0,40.0,1.0,45.413582,-75.696533,2016-05-16 23:52:25.224886
548,6440166,21750826,Entire home/apt,,SOMERSET,0,,2,1.0,1.0,64.0,1.0,45.416649,-75.685099,2016-05-16 23:30:10.486181
549,6444396,3498809,Private room,,CAPITAL,1,,2,1.0,1.0,30.0,2.0,45.399528,-75.688675,2016-05-16 22:41:01.018556
550,6449374,33673168,Private room,,RIDEAU-VANIER,59,5.0,4,1.0,1.0,56.0,,45.428539,-75.687753,2016-05-17 00:06:14.965276
551,6456286,4292075,Entire home/apt,,CAPITAL,7,4.5,4,2.0,1.0,124.0,2.0,45.409527,-75.686671,2016-05-17 00:03:38.621348
552,6475461,33827123,Private room,,BAY,9,5.0,2,1.0,1.0,52.0,2.0,45.363858,-75.86166,2016-05-16 23:17:37.706777
553,6478453,33836567,Private room,,CAPITAL,32,5.0,2,1.0,1.0,60.0,2.0,45.398683,-75.696375,2016-05-16 23:39:09.261052
554,6479856,5132539,Entire home/apt,,SOMERSET,17,5.0,4,1.0,1.0,103.0,1.0,45.419444,-75.690896,2016-05-16 23:07:01.043349
555,6504827,29651230,Private room,,RIDEAU-VANIER,21,4.5,2,1.0,,24.0,2.0,45.436845,-75.666207,2016-05-16 23:38:41.917243
556,6512045,16181239,Private room,,KITCHISSIPPI,0,,2,1.0,1.0,68.0,1.0,45.395133,-75.759634,2016-05-17 00:04:42.558510
557,6515758,25171537,Entire home/apt,,RIDEAU-VANIER,19,5.0,4,2.0,1.0,115.0,3.0,45.433905,-75.691664,2016-05-16 23:06:41.757955
558,6527873,21969673,Private room,,WEST CARLETON-MARCH,18,5.0,2,1.0,1.0,75.0,1.0,45.333009,-76.083088,2016-05-16 23:24:23.288306
559,6528501,34145643,Entire home/apt,,SOMERSET,17,4.5,2,1.0,1.0,72.0,2.0,45.414766,-75.69498,2016-05-16 23:51:48.530735
560,6528899,27126494,Entire home/apt,,SOMERSET,37,5.0,3,1.0,1.0,78.0,90.0,45.41558,-75.703443,2016-05-16 23:49:14.260920
561,6528956,33941403,Private room,,BARRHAVEN,0,,1,1.0,1.0,21.0,1.0,45.259863,-75.763326,2016-05-16 22:41:03.730533
562,6575568,25715193,Entire home/apt,,RIDEAU-VANIER,23,4.5,4,1.0,1.0,63.0,2.0,45.424367,-75.680659,2016-05-16 23:54:19.409087
563,6583187,34436124,Private room,,CAPITAL,0,,2,1.0,1.0,40.0,2.0,45.408077,-75.662942,2016-05-16 23:45:30.662919
564,6583420,3895093,Private room,,SOMERSET,2,,2,1.0,1.0,79.0,3.0,45.418611,-75.693213,2016-05-16 23:39:59.968694
565,6583856,26543930,Entire home/apt,,KITCHISSIPPI,16,5.0,2,1.0,1.0,79.0,3.0,45.38675,-75.747183,2016-05-16 22:57:06.782566
566,6586701,7730113,Entire home/apt,,RIDEAU-VANIER,12,4.0,1,0.0,1.0,52.0,2.0,45.422426,-75.679969,2016-05-16 23:27:48.638668
567,6586860,32721950,Entire home/apt,,RIDEAU-ROCKCLIFFE,22,4.5,2,1.0,1.0,64.0,2.0,45.428937,-75.645476,2016-05-17 00:17:26.666972
568,6591110,34481136,Entire home/apt,,RIDEAU-VANIER,12,4.5,4,1.0,1.0,68.0,,45.431738,-75.661965,2016-05-16 23:36:44.080750
569,6598261,34518260,Entire home/apt,,WEST CARLETON-MARCH,11,4.5,6,1.0,0.0,100.0,1.0,45.48233,-76.200044,2016-05-16 23:02:59.210964
570,6612499,34602819,Shared room,,RIDEAU-VANIER,1,,3,1.0,1.0,68.0,14.0,45.424834,-75.676083,2016-05-16 23:35:50.004612
571,6613693,26248637,Private room,,CAPITAL,4,5.0,2,1.0,1.0,36.0,3.0,45.406679,-75.693788,2016-05-16 23:06:16.666411
572,6623183,34664897,Entire home/apt,,RIDEAU-VANIER,1,,6,3.0,2.0,119.0,3.0,45.445158,-75.655799,2016-05-16 23:46:27.538499
573,6625297,10547045,Entire home/apt,,KITCHISSIPPI,11,5.0,4,2.0,1.0,78.0,2.0,45.405953,-75.724307,2016-05-16 23:40:02.995966
574,6639298,34182922,Entire home/apt,,RIDEAU-VANIER,20,4.5,2,0.0,1.0,88.0,1.0,45.439745,-75.673363,2016-05-16 22:49:58.678766
575,6640717,18594118,Private room,,COLLEGE,20,5.0,2,1.0,,50.0,2.0,45.342066,-75.763834,2016-05-16 23:54:58.940704
576,6645417,34753202,Entire home/apt,,RIVER,41,5.0,2,1.0,1.0,71.0,1.0,45.382987,-75.736427,2016-05-17 00:04:18.854293
577,6652448,34819656,Entire home/apt,,RIVER,10,5.0,2,1.0,1.0,64.0,2.0,45.381494,-75.736471,2016-05-16 23:04:04.861749
578,6662674,27926983,Entire home/apt,,SOMERSET,80,4.5,2,0.0,1.0,63.0,1.0,45.414973,-75.692734,2016-05-16 23:57:20.605114
579,6670956,29938985,Entire home/apt,,CAPITAL,1,,5,4.0,2.0,159.0,5.0,45.405832,-75.69399,2016-05-16 23:30:08.014687
580,6677425,8755803,Private room,,CAPITAL,2,,2,1.0,1.0,64.0,3.0,45.398122,-75.689305,2016-05-16 23:03:56.762728
581,6692079,35027321,Entire home/apt,,RIDEAU-VANIER,13,3.5,6,3.0,1.0,111.0,2.0,45.436297,-75.665046,2016-05-16 22:46:06.787887
582,6692349,35029053,Entire home/apt,,SOMERSET,7,4.5,4,1.0,1.0,93.0,4.0,45.417292,-75.690223,2016-05-17 00:18:09.844645
583,6725225,12969,Entire home/apt,,SOMERSET,1,,4,2.0,1.0,79.0,3.0,45.412514,-75.697111,2016-05-16 23:00:52.126675
584,6727643,28939278,Entire home/apt,,SOMERSET,45,5.0,4,1.0,1.0,88.0,1.0,45.420596,-75.694327,2016-05-16 23:40:05.710773
585,6736266,25929218,Entire home/apt,,CAPITAL,5,5.0,4,2.0,1.0,79.0,1.0,45.393489,-75.686094,2016-05-16 23:58:04.908574
586,6748409,35331910,Private room,,CUMBERLAND,0,,2,1.0,,36.0,1.0,45.45532,-75.482287,2016-05-16 22:54:19.750623
587,6749379,15348634,Entire home/apt,,SOMERSET,3,4.0,2,1.0,1.0,52.0,2.0,45.409851,-75.697541,2016-05-16 23:10:12.350771
588,6760059,161433,Entire home/apt,,RIDEAU-ROCKCLIFFE,0,,2,3.0,1.0,47.0,3.0,45.446609,-75.645056,2016-05-16 23:26:25.801356
589,6774601,9266852,Private room,,RIDEAU-VANIER,51,4.5,2,1.0,,63.0,1.0,45.427661,-75.683982,2016-05-16 22:49:46.844618
590,6780549,23936143,Entire home/apt,,KITCHISSIPPI,0,,2,1.0,1.0,63.0,7.0,45.39394,-75.747355,2016-05-17 00:12:25.692131
591,6782777,3201295,Entire home/apt,,KITCHISSIPPI,5,5.0,5,3.0,1.0,91.0,5.0,45.392513,-75.727179,2016-05-16 23:58:49.874716
592,6783956,35515441,Private room,,RIDEAU-VANIER,1,,1,1.0,,31.0,5.0,45.425848,-75.682314,2016-05-16 22:41:46.124804
593,6785232,35524200,Private room,,KANATA SOUTH,2,,2,1.0,,54.0,1.0,45.275879,-75.840779,2016-05-17 00:21:21.296870
594,6807719,29440024,Entire home/apt,,CAPITAL,5,5.0,4,2.0,2.0,95.0,2.0,45.41189,-75.676443,2016-05-16 22:42:01.042474
595,6810569,407958,Entire home/apt,,RIDEAU-VANIER,2,,4,2.0,2.0,88.0,11.0,45.432012,-75.676377,2016-05-16 22:47:29.102619
596,6822100,35728576,Private room,,KANATA NORTH,21,5.0,2,1.0,1.0,40.0,1.0,45.316917,-75.916931,2016-05-16 23:30:40.756751
597,6827518,35764420,Private room,,SOMERSET,19,4.5,2,1.0,1.0,49.0,1.0,45.415636,-75.694289,2016-05-16 23:12:07.906724
598,6830609,23194639,Entire home/apt,,RIDEAU-ROCKCLIFFE,0,,3,2.0,2.0,99.0,7.0,45.447251,-75.648737,2016-05-16 23:34:54.696800
599,6833753,5540122,Private room,,RIDEAU-VANIER,0,,2,1.0,1.0,60.0,1.0,45.433799,-75.686554,2016-05-17 00:02:11.382916
600,6833920,6419922,Entire home/apt,,KITCHISSIPPI,7,4.5,4,2.0,,135.0,2.0,45.393186,-75.719071,2016-05-16 22:40:15.659089
601,6837135,2652826,Entire home/apt,,ALTA VISTA,11,4.5,2,1.0,1.0,60.0,1.0,45.383547,-75.640047,2016-05-16 22:43:35.942566
602,6843695,8818838,Private room,,BAY,3,4.5,2,1.0,,40.0,1.0,45.353873,-75.799562,2016-05-17 00:17:14.300091
603,6844071,35285366,Private room,,RIVER,14,5.0,2,1.0,1.0,52.0,1.0,45.368112,-75.682101,2016-05-16 23:03:50.728704
604,6849335,609402,Private room,,STITTSVILLE-KANATA WEST,35,4.5,2,1.0,1.0,47.0,1.0,45.288011,-75.918404,2016-05-17 00:03:10.749556
605,6849735,4660382,Private room,,RIDEAU-VANIER,36,5.0,2,1.0,1.0,52.0,1.0,45.421945,-75.679394,2016-05-17 00:05:37.164630
606,6853193,35911139,Entire home/apt,,CAPITAL,22,4.0,6,3.0,,119.0,2.0,45.405551,-75.675975,2016-05-16 22:31:03.977401
607,6855403,31918836,Private room,,CUMBERLAND,9,4.5,2,1.0,2.0,29.0,2.0,45.461138,-75.473157,2016-05-16 22:57:42.307304
608,6859374,35945383,Entire home/apt,,CAPITAL,12,5.0,2,1.0,1.0,59.0,2.0,45.397587,-75.67434,2016-05-17 00:07:57.194579
609,6859849,12235983,Private room,,ALTA VISTA,4,5.0,2,1.0,1.0,60.0,3.0,45.390691,-75.625125,2016-05-16 23:52:05.132753
610,6861808,35515441,Private room,,RIDEAU-VANIER,0,,1,1.0,,31.0,4.0,45.427987,-75.683576,2016-05-16 22:47:20.598513
611,6867374,31799082,Entire home/apt,,CAPITAL,0,,2,1.0,1.0,88.0,1.0,45.41157,-75.684895,2016-05-16 22:33:55.524594
612,6868053,3201295,Entire home/apt,,CAPITAL,0,,6,3.0,,75.0,7.0,45.415129,-75.680358,2016-05-17 00:21:08.917975
613,6869562,1783589,Entire home/apt,,ORLEANS,4,4.5,8,4.0,,170.0,1.0,45.47634,-75.456452,2016-05-16 22:57:34.688698
614,6870480,36004778,Private room,,CAPITAL,0,,2,1.0,1.0,15.0,1.0,45.383235,-75.675716,2016-05-16 22:30:19.630752
615,6878201,36042796,Entire home/apt,,SOMERSET,32,5.0,3,1.0,1.0,96.0,1.0,45.41618,-75.713002,2016-05-17 00:04:28.247313
616,6878546,36042682,Private room,,STITTSVILLE-KANATA WEST,0,,1,1.0,1.0,47.0,1.0,45.274211,-75.916617,2016-05-16 22:48:34.214451
617,6878566,36042682,Private room,,STITTSVILLE-KANATA WEST,1,,2,1.0,1.0,44.0,1.0,45.275918,-75.916088,2016-05-16 22:54:30.212671
618,6906780,21969673,Private room,,WEST CARLETON-MARCH,5,5.0,2,1.0,1.0,64.0,1.0,45.348215,-76.042273,2016-05-16 22:54:50.731094
619,6938548,36379475,Entire home/apt,,RIDEAU-VANIER,18,4.5,4,2.0,1.0,60.0,2.0,45.436942,-75.663527,2016-05-16 23:01:12.087317
620,6939755,18594118,Entire home/apt,,COLLEGE,15,5.0,4,2.0,,99.0,2.0,45.343303,-75.764002,2016-05-16 23:28:09.686579
621,6947591,35998829,Private room,,RIDEAU-ROCKCLIFFE,14,5.0,2,1.0,,32.0,1.0,45.452149,-75.648267,2016-05-16 23:47:57.829270
622,6948383,35515441,Private room,,RIDEAU-VANIER,3,4.5,1,1.0,,31.0,5.0,45.426552,-75.681908,2016-05-16 22:44:45.666840
623,6951145,31312545,Entire home/apt,,RIDEAU-ROCKCLIFFE,1,,2,1.0,1.0,60.0,1.0,45.440262,-75.675428,2016-05-16 23:09:21.125584
624,6975191,12187099,Private room,,RIDEAU-VANIER,2,,3,1.0,2.0,47.0,2.0,45.436721,-75.678378,2016-05-16 23:08:59.467986
625,6984459,7354245,Entire home/apt,,RIDEAU-ROCKCLIFFE,5,5.0,5,2.0,1.0,78.0,2.0,45.446934,-75.647753,2016-05-16 23:12:15.858793
626,6984805,13496422,Entire home/apt,,SOMERSET,7,4.5,2,1.0,1.0,70.0,2.0,45.419175,-75.688318,2016-05-16 22:41:32.017631
627,6992430,36660044,Private room,,CUMBERLAND,0,,2,1.0,,40.0,1.0,45.461898,-75.455452,2016-05-16 22:56:41.089450
628,7003714,36716580,Private room,,BEACON HILL-CYRVILLE,1,,1,1.0,,40.0,2.0,45.425391,-75.609746,2016-05-16 23:59:56.342382
629,7008494,6174448,Entire home/apt,,CAPITAL,5,4.5,2,1.0,1.0,55.0,2.0,45.399752,-75.697289,2016-05-16 22:51:09.761542
630,7023408,36815071,Private room,,BAY,2,,2,1.0,3.0,47.0,1.0,45.363465,-75.860355,2016-05-16 22:59:06.126520
631,7025115,34602819,Shared room,,RIDEAU-VANIER,2,,3,1.0,1.0,68.0,14.0,45.426523,-75.676284,2016-05-16 23:24:53.245408
632,7052386,36985438,Private room,,KITCHISSIPPI,0,,2,1.0,1.0,47.0,6.0,45.399984,-75.711758,2016-05-16 22:39:18.648661
633,7052468,19403504,Entire home/apt,,RIDEAU-VANIER,11,4.0,3,1.0,1.0,50.0,1.0,45.42916,-75.690959,2016-05-16 22:52:28.318729
634,7052561,36869574,Entire home/apt,,SOMERSET,4,5.0,4,3.0,,88.0,3.0,45.410983,-75.717318,2016-05-17 00:17:11.840241
635,7052715,18557589,Private room,,BARRHAVEN,0,,2,1.0,,36.0,1.0,45.248609,-75.733986,2016-05-16 23:50:02.869543
636,7062881,21785933,Entire home/apt,,KANATA NORTH,8,5.0,6,3.0,,119.0,2.0,45.317414,-75.930722,2016-05-16 22:36:38.234458
637,7063878,5349737,Entire home/apt,,SOMERSET,14,5.0,4,2.0,1.0,99.0,2.0,45.414658,-75.705584,2016-05-16 23:47:22.816244
638,7072793,37083154,Private room,,SOMERSET,6,4.0,2,1.0,,28.0,1.0,45.413425,-75.696283,2016-05-16 23:47:38.247302
639,7074491,1907163,Entire home/apt,,SOMERSET,0,,2,1.0,1.0,119.0,7.0,45.416456,-75.695944,2016-05-16 23:21:29.526923
640,7075036,10214290,Entire home/apt,,SOMERSET,44,4.5,4,1.0,1.0,82.0,2.0,45.420175,-75.694763,2016-05-16 23:22:22.780656
641,7092217,37172593,Private room,,RIVER,0,,1,1.0,1.0,32.0,1.0,45.370653,-75.732791,2016-05-16 23:55:31.700558
642,7095664,167819,Private room,,COLLEGE,2,,4,1.0,,39.0,2.0,45.320173,-75.834657,2016-05-17 00:22:25.301907
643,7107041,37233119,Private room,,SOMERSET,44,5.0,2,1.0,1.0,43.0,1.0,45.4091,-75.704315,2016-05-16 22:33:05.396616
644,7107287,3067777,Entire home/apt,,SOMERSET,1,,2,1.0,1.0,40.0,5.0,45.415132,-75.700229,2016-05-16 23:24:50.706817
645,7113202,20510694,Private room,,CAPITAL,2,,2,1.0,1.0,34.0,1.0,45.404972,-75.693379,2016-05-16 23:13:51.986887
646,7141925,37401986,Entire home/apt,,CAPITAL,0,,2,1.0,1.0,28.0,7.0,45.416245,-75.670534,2016-05-16 22:35:47.536621
647,7147100,3588507,Entire home/apt,,BEACON HILL-CYRVILLE,11,5.0,5,1.0,1.0,58.0,2.0,45.42481,-75.626028,2016-05-17 00:16:41.260491
648,7161981,3773677,Entire home/apt,,BEACON HILL-CYRVILLE,0,,8,4.0,2.0,29.0,7.0,45.430101,-75.635328,2016-05-17 00:04:25.402578
649,7162552,3773677,Private room,,BEACON HILL-CYRVILLE,26,4.5,2,1.0,2.0,31.0,1.0,45.429422,-75.635537,2016-05-16 23:55:02.413451
650,7173689,37258274,Private room,,WEST CARLETON-MARCH,0,,2,1.0,1.0,38.0,1.0,45.422033,-76.043823,2016-05-16 23:04:02.263721
651,7180154,37469356,Entire home/apt,,BEACON HILL-CYRVILLE,7,4.0,4,2.0,1.0,68.0,3.0,45.417575,-75.63034,2016-05-16 22:31:41.330529
652,7182054,8729464,Entire home/apt,,KITCHISSIPPI,28,4.5,4,2.0,2.0,96.0,2.0,45.398467,-75.711252,2016-05-16 22:32:18.292470
653,7191308,6951292,Entire home/apt,,RIDEAU-GOULBOURN,2,,12,5.0,,477.0,4.0,45.240722,-75.909586,2016-05-16 23:23:11.786683
654,7201971,4401002,Private room,,SOMERSET,29,5.0,2,1.0,1.0,73.0,1.0,45.41909,-75.688949,2016-05-16 22:40:50.366493
655,7202951,4443741,Private room,,SOMERSET,6,5.0,2,1.0,,60.0,1.0,45.410964,-75.71806,2016-05-17 00:14:11.632384
656,7215653,6530059,Private room,,RIDEAU-VANIER,3,4.5,2,1.0,,35.0,1.0,45.443745,-75.667368,2016-05-16 23:32:54.689234
657,7217091,35426920,Entire home/apt,,CAPITAL,0,,5,2.0,2.0,79.0,14.0,45.401322,-75.701639,2016-05-16 23:56:45.115081
658,7225517,21530949,Entire home/apt,,KITCHISSIPPI,0,,4,2.0,2.0,139.0,5.0,45.396567,-75.74352,2016-05-16 23:47:11.964737
659,7225560,32406625,Entire home/apt,,KITCHISSIPPI,7,5.0,4,2.0,1.0,96.0,2.0,45.401737,-75.734327,2016-05-16 23:08:51.151439
660,7226010,7354245,Entire home/apt,,SOMERSET,3,4.5,4,2.0,2.0,142.0,5.0,45.414984,-75.712664,2016-05-17 00:07:27.484686
661,7240261,9680273,Entire home/apt,,RIVER,1,,3,3.0,1.0,79.0,3.0,45.378303,-75.726073,2016-05-16 23:10:09.766937
662,7254692,34516852,Entire home/apt,,RIDEAU-VANIER,58,5.0,2,0.0,1.0,95.0,1.0,45.428769,-75.694511,2016-05-16 23:57:09.191331
663,7256615,35485441,Entire home/apt,,WEST CARLETON-MARCH,0,,6,3.0,3.0,119.0,21.0,45.472044,-76.036909,2016-05-16 23:58:20.466520
664,7265180,19403504,Entire home/apt,,RIDEAU-VANIER,100,4.0,2,0.0,1.0,36.0,1.0,45.430689,-75.689636,2016-05-16 23:52:47.241800
665,7266500,27346083,Private room,,GLOUCESTER-SOUTH NEPEAN,0,,6,1.0,1.0,47.0,1.0,45.272572,-75.693267,2016-05-16 23:00:46.555075
666,7266795,27346083,Private room,,GLOUCESTER-SOUTH NEPEAN,0,,6,1.0,1.0,44.0,1.0,45.274056,-75.693507,2016-05-16 23:40:54.757640
667,7277138,86961,Private room,,RIDEAU-VANIER,88,4.5,3,1.0,1.0,43.0,1.0,45.430277,-75.693912,2016-05-16 23:09:52.570796
668,7279754,29268749,Private room,,BAY,23,5.0,2,1.0,,56.0,2.0,45.368138,-75.799354,2016-05-16 22:41:10.216517
669,7289764,11457495,Entire home/apt,,COLLEGE,5,4.0,2,0.0,1.0,52.0,1.0,45.341799,-75.749157,2016-05-16 23:56:47.977253
670,7291703,38142353,Private room,,KITCHISSIPPI,0,,2,1.0,1.0,96.0,1.0,45.382579,-75.767228,2016-05-16 22:42:54.014695
671,7292359,38142353,Private room,,KITCHISSIPPI,0,,2,1.0,1.0,96.0,1.0,45.384356,-75.768448,2016-05-16 22:34:44.460627
672,7292387,38142353,Private room,,KITCHISSIPPI,0,,2,1.0,1.0,96.0,1.0,45.382891,-75.768434,2016-05-16 23:04:20.298782
673,7304933,19963574,Entire home/apt,,KITCHISSIPPI,0,,2,1.0,1.0,57.0,4.0,45.406251,-75.722785,2016-05-17 00:01:47.202685
674,7305327,32865601,Private room,,RIDEAU-VANIER,10,4.5,2,1.0,1.0,39.0,1.0,45.43478,-75.688071,2016-05-16 23:11:42.798733
675,7307826,8678883,Private room,,SOMERSET,0,,2,1.0,1.0,40.0,12.0,45.414042,-75.695098,2016-05-16 22:30:23.364560
676,7309327,26015240,Entire home/apt,,RIDEAU-VANIER,5,5.0,3,1.0,1.0,64.0,,45.427172,-75.687899,2016-05-16 23:05:15.366761
677,7311529,4596057,Entire home/apt,,KITCHISSIPPI,0,,4,2.0,2.0,103.0,2.0,45.397039,-75.744361,2016-05-16 23:18:16.910799
678,7322673,31312545,Entire home/apt,,RIDEAU-VANIER,2,,2,1.0,1.0,60.0,1.0,45.4399,-75.676112,2016-05-16 23:25:45.281203
679,7328246,37583229,Private room,,BAY,7,4.5,1,1.0,1.0,73.0,1.0,45.364189,-75.786657,2016-05-16 22:48:48.790638
680,7330081,1261716,Private room,,RIDEAU-ROCKCLIFFE,21,5.0,1,1.0,1.0,30.0,3.0,45.442421,-75.674384,2016-05-17 00:07:51.616200
681,7342319,34582430,Entire home/apt,,SOMERSET,4,3.5,3,2.0,1.0,57.0,1.0,45.418519,-75.683343,2016-05-16 22:55:28.110610
682,7345521,38481878,Private room,,KANATA SOUTH,0,,1,1.0,1.0,40.0,1.0,45.283517,-75.848565,2016-05-16 22:36:43.527263
683,7362546,25398418,Entire home/apt,,KITCHISSIPPI,82,5.0,2,1.0,1.0,84.0,1.0,45.399086,-75.744213,2016-05-16 23:14:57.144966
684,7380402,38662198,Entire home/apt,,RIDEAU-VANIER,9,4.5,2,2.0,2.0,80.0,7.0,45.438809,-75.673159,2016-05-16 22:55:19.803106
685,7396997,38755952,Private room,,OSGOODE,2,,2,1.0,1.0,40.0,1.0,45.270209,-75.577623,2016-05-16 23:36:09.904949
686,7404814,28775277,Private room,,BARRHAVEN,2,,2,1.0,,32.0,1.0,45.248186,-75.730136,2016-05-17 00:06:21.146494
687,7415841,12243051,Entire home/apt,,RIDEAU-VANIER,7,3.0,4,1.0,1.0,59.0,2.0,45.426254,-75.686538,2016-05-16 23:31:47.396726
688,7418857,110406,Private room,,GLOUCESTER-SOUTHGATE,1,,1,1.0,,40.0,1.0,45.374091,-75.61997,2016-05-16 23:21:47.608694
689,7432128,11781108,Private room,,RIDEAU-VANIER,18,5.0,2,1.0,1.0,47.0,2.0,45.42114,-75.674893,2016-05-16 23:25:07.749823
690,7432408,34585698,Private room,,INNES,0,,2,1.0,1.0,38.0,1.0,45.443423,-75.532876,2016-05-16 23:52:50.166751
691,7433959,3201295,Entire home/apt,,RIDEAU-VANIER,4,5.0,2,1.0,1.0,55.0,10.0,45.437308,-75.67215,2016-05-16 23:16:28.522766
692,7453449,22497758,Private room,,BEACON HILL-CYRVILLE,0,,2,1.0,1.0,40.0,1.0,45.439998,-75.609845,2016-05-16 22:47:17.798497
693,7480978,12187099,Private room,,RIDEAU-VANIER,2,,2,1.0,2.0,44.0,2.0,45.436167,-75.678491,2016-05-16 23:31:33.928736
694,7481860,39180829,Entire home/apt,,ALTA VISTA,25,5.0,4,2.0,2.0,107.0,3.0,45.417824,-75.646767,2016-05-16 23:49:17.211338
695,7495218,28805286,Entire home/apt,,SOMERSET,64,5.0,2,0.0,1.0,71.0,1.0,45.41204,-75.695624,2016-05-17 00:00:02.346582
696,7498361,415201,Entire home/apt,,RIDEAU-GOULBOURN,0,,4,1.0,1.0,80.0,1.0,45.168189,-75.713608,2016-05-16 23:57:48.296516
697,7500611,25701535,Private room,,RIVER,24,4.5,2,1.0,1.0,28.0,1.0,45.382526,-75.727488,2016-05-16 23:50:34.855473
698,7516068,39378166,Private room,,SOMERSET,0,,2,1.0,,637.0,1.0,45.411853,-75.709299,2016-05-17 00:18:17.496177
699,7524792,38511626,Entire home/apt,,COLLEGE,0,,8,2.0,1.0,100.0,3.0,45.307066,-75.797408,2016-05-16 22:36:53.704471
700,7526686,7354245,Entire home/apt,,SOMERSET,15,5.0,4,2.0,2.0,159.0,3.0,45.418557,-75.692425,2016-05-16 23:13:00.021547
701,7541787,39516376,Private room,,BAY,0,,2,1.0,1.0,40.0,1.0,45.372096,-75.765769,2016-05-16 22:54:17.032685
702,7552606,38778373,Private room,,KITCHISSIPPI,5,4.5,2,1.0,1.0,28.0,1.0,45.396068,-75.734676,2016-05-16 22:38:02.618542
703,7559106,39624036,Entire home/apt,,KITCHISSIPPI,0,,4,2.0,1.0,160.0,1.0,45.392784,-75.755808,2016-05-16 23:02:05.263485
704,7579071,39355300,Entire home/apt,,SOMERSET,5,3.5,2,0.0,1.0,56.0,1.0,45.418552,-75.691376,2016-05-16 22:46:15.672485
705,7632718,33745962,Entire home/apt,,RIDEAU-ROCKCLIFFE,1,,4,1.0,1.0,64.0,7.0,45.452491,-75.650134,2016-05-16 23:00:11.988602
706,7637658,40072287,Private room,,ALTA VISTA,0,,1,1.0,1.0,40.0,7.0,45.387962,-75.624959,2016-05-16 22:31:53.452546
707,7644165,39727190,Entire home/apt,,BEACON HILL-CYRVILLE,1,,4,1.0,1.0,50.0,2.0,45.425868,-75.626903,2016-05-16 23:16:18.245082
708,7651489,25752772,Entire home/apt,,BAY,6,4.5,8,2.0,2.0,131.0,3.0,45.367081,-75.771636,2016-05-17 00:06:06.657508
709,7658921,25461090,Private room,,RIDEAU-VANIER,8,4.5,2,1.0,1.0,71.0,1.0,45.429575,-75.676175,2016-05-16 23:01:01.012676
710,7680579,13111148,Entire home/apt,,SOMERSET,65,4.5,4,1.0,1.0,68.0,2.0,45.412232,-75.691827,2016-05-16 22:33:58.485778
711,7682248,21872069,Entire home/apt,,SOMERSET,6,4.5,4,0.0,1.0,80.0,2.0,45.420543,-75.696187,2016-05-16 23:52:02.527462
712,7691538,25461090,Private room,,RIDEAU-VANIER,6,5.0,2,1.0,1.0,95.0,1.0,45.429503,-75.673877,2016-05-16 23:50:27.231215
713,7695445,40417009,Entire home/apt,,SOMERSET,31,4.5,4,1.0,1.0,67.0,1.0,45.407919,-75.713635,2016-05-16 23:16:20.958598
714,7699251,40441562,Private room,,SOMERSET,4,4.5,2,1.0,1.0,47.0,2.0,45.412025,-75.701296,2016-05-16 22:46:38.526582
715,7705789,38959467,Entire home/apt,,SOMERSET,10,5.0,3,2.0,1.0,99.0,3.0,45.416389,-75.707796,2016-05-16 23:06:13.073474
716,7713717,248064,Private room,,SOMERSET,2,,2,1.0,,47.0,1.0,45.410632,-75.71169,2016-05-17 00:18:44.106151
717,7725408,21702092,Entire home/apt,,WEST CARLETON-MARCH,0,,6,3.0,,151.0,2.0,45.50492,-76.11603,2016-05-16 22:29:35.936723
718,7727147,14006931,Entire home/apt,,INNES,0,,6,3.0,,87.0,7.0,45.42824,-75.516692,2016-05-16 23:25:53.800612
719,7749848,35216940,Private room,,RIDEAU-VANIER,1,,2,1.0,,40.0,1.0,45.429696,-75.677892,2016-05-17 00:09:35.736450
720,7762299,37095237,Private room,,SOMERSET,0,,3,1.0,1.0,52.0,1.0,45.406513,-75.706419,2016-05-16 23:57:05.982332
721,7762342,40816718,Entire home/apt,,ALTA VISTA,20,4.5,3,2.0,1.0,60.0,2.0,45.404183,-75.630551,2016-05-16 23:10:32.296725
722,7769292,40864988,Private room,,RIDEAU-VANIER,1,,2,1.0,1.0,55.0,1.0,45.433133,-75.694796,2016-05-16 23:25:35.987460
723,7773203,23184865,Entire home/apt,,CAPITAL,2,,5,2.0,,175.0,3.0,45.400038,-75.684814,2016-05-17 00:03:58.360510
724,7782117,40946772,Private room,,BAY,4,4.0,1,1.0,2.0,23.0,1.0,45.373887,-75.775381,2016-05-16 23:03:17.352673
725,7782261,40946772,Private room,,BAY,1,,1,1.0,2.0,20.0,2.0,45.374233,-75.776709,2016-05-16 22:31:28.500481
726,7782767,40877702,Private room,,ALTA VISTA,0,,1,1.0,1.0,32.0,1.0,45.409942,-75.655516,2016-05-17 00:07:59.590710
727,7782901,3582571,Private room,,RIDEAU-VANIER,4,5.0,2,1.0,,60.0,1.0,45.436288,-75.692655,2016-05-16 22:46:10.613428
728,7783668,40957573,Private room,,RIVER,0,,2,1.0,,28.0,2.0,45.345222,-75.668786,2016-05-16 23:21:52.409305
729,7786446,40957573,Private room,,RIVER,0,,2,1.0,,28.0,2.0,45.346918,-75.668419,2016-05-16 23:00:49.351337
